"plot","LAI","date","percentN","bgm2.areascaled","agm2.core.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","agm2.allom","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","agm2.allom.new","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.areascaled","rhizm2.core.stemscaled","chlorophyll","year","mo","site"
"m3",NA,2019-01-23,NA,1831.541,504.8935,868.66,239.46,70.73368,275.0587,NA,128.104,494.948,NA,185.7119,NA,345.2307,NA,1345.286,638.04,NA,2019,1,"fluxa"
"m3",NA,2019-01-30,NA,1963.452,584.0401,931.2225,276.9975,51.2509,190.2361,NA,110.0712,407.5322,NA,159.7083,NA,345.8809,NA,1669.548,791.83,NA,2019,1,"fluxa"
"m3",NA,2019-02-06,NA,1721.184,549.2979,873.6246,287.1785,56.07265,177.6004,NA,123.2438,391.4796,NA,143.6661,NA,317.2245,NA,1434.77,714.0062,NA,2019,2,"fluxa"
"m3",NA,2019-02-13,NA,1416.553,495.5741,796,292.8,64.94515,176.9958,NA,141.6173,387.3209,NA,129.2842,NA,283.6836,NA,1106.819,597.58,NA,2019,2,"fluxa"
"m3",NA,2019-02-20,NA,1111.921,441.8504,718.3754,298.4215,73.81766,176.3912,NA,159.9908,383.1621,NA,114.9022,NA,250.1428,NA,778.8678,481.1538,NA,2019,2,"fluxa"
"m3",NA,2019-02-27,NA,868.9182,400.4895,657.0593,303.4869,84.23965,185.5855,NA,178.0189,389.8996,NA,107.2061,NA,225.8699,NA,505.1015,382.5103,NA,2019,2,"fluxa"
"m3",NA,2019-03-06,NA,995.6851,433.306,693.5945,305.2152,103.9585,253.5737,NA,193.9741,462.015,NA,139.625,NA,257.2046,NA,556.4434,390.5628,NA,2019,3,"fluxa"
"m3",NA,2019-03-13,NA,1122.452,466.1225,730.1297,306.9434,123.6774,321.5618,NA,209.9294,534.1303,NA,172.044,NA,288.5394,NA,607.7853,398.6152,NA,2019,3,"fluxa"
"m3",NA,2019-03-20,NA,1249.219,498.9389,766.6648,308.6717,143.3963,389.55,NA,225.8846,606.2456,NA,204.4629,NA,319.8741,NA,659.1272,406.6676,NA,2019,3,"fluxa"
"m3",NA,2019-03-27,NA,1375.986,531.7554,803.2,310.4,163.1152,457.5381,NA,241.8399,678.3609,NA,236.8819,NA,351.2088,NA,710.4691,414.72,NA,2019,3,"fluxa"
"m3",NA,2019-04-03,NA,1627.931,668.8436,843.7228,342.0014,163.8359,435.9047,NA,235.1812,629.1706,NA,231.9225,NA,333.7916,NA,883.5495,452.8966,NA,2019,4,"fluxa"
"m3",NA,2019-04-10,NA,1879.877,805.9318,884.2455,373.6028,164.5567,414.2713,NA,228.5225,579.9803,NA,226.9631,NA,316.3743,NA,1056.63,491.0731,NA,2019,4,"fluxa"
"m3",NA,2019-04-17,NA,2131.823,943.0199,924.7683,405.2041,165.2774,392.6379,NA,221.8639,530.79,NA,222.0036,NA,298.9571,NA,1229.71,529.2497,NA,2019,4,"fluxa"
"m3",NA,2019-04-24,NA,2383.769,1080.108,965.291,436.8055,165.9981,371.0044,NA,215.2052,481.5997,NA,217.0442,NA,281.5398,NA,1402.791,567.4262,NA,2019,4,"fluxa"
"m3",NA,2019-05-01,NA,2433.74,1143.384,799.7129,363.44,183.682,363.6156,NA,229.767,466.3754,NA,208.9144,NA,268.84,NA,1389.417,557.59,NA,2019,5,"fluxa"
"m3",NA,2019-05-08,NA,2450.049,1194.357,599.7847,272.58,204.1931,358.6008,NA,247.8656,456.8121,NA,200.2562,NA,256.9263,NA,1344.967,539.7517,NA,2019,5,"fluxa"
"m3",NA,2019-05-15,NA,2466.358,1245.331,399.8565,181.72,224.7042,353.586,NA,265.9641,447.2488,NA,191.598,NA,245.0127,NA,1300.517,521.9133,NA,2019,5,"fluxa"
"m3",0.6365,2019-05-22,NA,2482.667,1296.305,199.9282,90.86,245.2153,348.5713,NA,284.0627,437.6856,NA,182.9398,NA,233.0991,NA,1256.067,504.075,NA,2019,5,"fluxa"
"m3",0.67,2019-05-29,NA,2498.976,1347.278,0,0,265.7263,343.5565,NA,302.1612,428.1223,NA,174.2816,NA,221.1855,NA,1211.617,486.2367,NA,2019,5,"fluxa"
"m3",NA,2019-06-05,NA,2515.285,1398.252,0,0,280.138,338.5417,NA,312.5309,418.559,NA,165.6234,NA,209.2719,NA,1167.167,468.3983,NA,2019,6,"fluxa"
"m3",NA,2019-06-12,NA,2531.594,1449.225,0,0,294.5497,333.527,NA,322.9006,408.9957,NA,156.9652,NA,197.3582,NA,1122.717,450.56,NA,2019,6,"fluxa"
"m3",NA,2019-06-19,NA,2547.903,1500.199,0,0,308.9615,328.5122,NA,333.2703,399.4324,NA,148.307,NA,185.4446,NA,1078.267,432.7217,NA,2019,6,"fluxa"
"m3",NA,2019-06-26,NA,2564.212,1551.173,0,0,323.3732,323.4974,NA,343.64,389.8691,NA,139.6488,NA,173.531,NA,1033.817,414.8833,NA,2019,6,"fluxa"
"m3",NA,2019-07-03,NA,2580.521,1602.146,0,0,337.7849,318.4827,NA,354.0097,380.3059,NA,130.9905,NA,161.6174,NA,989.3666,397.045,NA,2019,7,"fluxa"
"m3",NA,2019-07-10,NA,2596.83,1653.12,0,0,352.1966,313.4679,NA,364.3794,370.7426,NA,122.3323,NA,149.7038,NA,944.9166,379.2067,NA,2019,7,"fluxa"
"m3",NA,2019-07-17,NA,2613.139,1704.093,0,0,366.6083,308.4531,NA,374.7491,361.1793,NA,113.6741,NA,137.7901,NA,900.4666,361.3683,NA,2019,7,"fluxa"
"m3",NA,2019-07-24,NA,2629.448,1755.067,0,0,381.02,303.4384,NA,385.1188,351.616,NA,105.0159,NA,125.8765,NA,856.0166,343.53,NA,2019,7,"fluxa"
"m3",NA,2019-07-31,NA,2645.757,1806.041,0,0,302.0799,298.4236,NA,313.5413,342.0527,NA,96.35772,NA,113.9629,NA,811.5666,325.6917,NA,2019,7,"fluxa"
"m3",1.24,2019-08-07,NA,2662.066,1857.014,329.6939,241.0435,272.7774,293.4088,NA,287.1228,332.4895,NA,87.69951,NA,102.0493,NA,767.1166,307.8533,NA,2019,8,"fluxa"
"m3",1.24,2019-08-14,NA,2678.375,1907.988,659.3878,482.087,243.475,288.3941,NA,260.7043,322.9262,NA,79.04131,NA,90.13565,NA,722.6666,290.015,NA,2019,8,"fluxa"
"m3",NA,2019-08-21,NA,2694.684,1958.961,989.0817,723.1304,214.1725,283.3793,NA,234.2858,313.3629,NA,70.3831,NA,78.22203,NA,678.2166,272.1767,NA,2019,8,"fluxa"
"m3",0.53,2019-08-28,NA,2654.325,1945.949,1091.771,800.7394,213.6309,291.1139,NA,236.8355,322.6865,NA,100.8568,NA,112.7475,NA,867.5205,370.2436,NA,2019,8,"fluxa"
"m3",NA,2019-09-04,NA,2591.298,1907.342,1103.658,812.9745,224.5938,303.9482,NA,250.9725,339.5649,NA,146.9834,NA,165.8485,NA,1150.326,514.6727,NA,2019,9,"fluxa"
"m3",NA,2019-09-11,NA,2528.272,1868.736,1115.545,825.2097,235.5566,316.7826,NA,265.1095,356.4433,NA,193.1099,NA,218.9495,NA,1433.132,659.1018,NA,2019,9,"fluxa"
"m3",NA,2019-09-18,NA,2465.245,1830.129,1127.433,837.4448,246.5194,329.617,NA,279.2465,373.3216,NA,239.2364,NA,272.0506,NA,1715.937,803.5309,NA,2019,9,"fluxa"
"m3",NA,2019-09-25,NA,2402.219,1791.522,1139.32,849.68,257.4822,342.4513,NA,293.3834,390.2,NA,285.3629,NA,325.1516,NA,1998.743,947.96,NA,2019,9,"fluxa"
"m3",NA,2019-10-02,NA,2229.535,1603.178,975.1757,716.4,253.7203,380.6009,NA,270.6956,391.5295,NA,299.5544,NA,313.4116,NA,1804.175,802.1027,NA,2019,10,"fluxa"
"m3",NA,2019-10-09,NA,2056.852,1414.834,811.0314,583.12,249.9584,418.7504,NA,248.0077,392.859,NA,313.7459,NA,301.6715,NA,1609.608,656.2454,NA,2019,10,"fluxa"
"m3",NA,2019-10-16,NA,1884.168,1226.49,646.887,449.84,246.1964,456.8999,NA,225.3198,394.1885,NA,327.9374,NA,289.9315,NA,1415.041,510.3881,NA,2019,10,"fluxa"
"m3",NA,2019-10-23,NA,1711.485,1038.145,482.7427,316.56,242.4345,495.0495,NA,202.6319,395.5179,NA,342.1289,NA,278.1914,NA,1220.474,364.5308,NA,2019,10,"fluxa"
"m3",NA,2019-10-30,NA,1538.801,849.8012,318.5984,183.28,238.6726,533.199,NA,179.944,396.8474,NA,356.3204,NA,266.4514,NA,1025.907,218.6735,NA,2019,10,"fluxa"
"m3",NA,2019-11-06,NA,1489.463,795.9885,349.3286,186.6857,276.9655,634.2509,NA,209.3227,479.3489,NA,420.0859,NA,317.4891,NA,970.3166,227.5714,NA,2019,11,"fluxa"
"m3",NA,2019-11-13,NA,1489.463,795.9885,458.0086,244.7657,332.0803,760.4638,NA,259.5281,594.3193,NA,503.6809,NA,393.6378,NA,970.3166,298.3714,NA,2019,11,"fluxa"
"m3",NA,2019-11-20,NA,1489.463,795.9885,566.6886,302.8457,387.195,886.6766,NA,309.7334,709.2896,NA,587.276,NA,469.7865,NA,970.3166,369.1714,NA,2019,11,"fluxa"
"m3",NA,2019-11-27,NA,1525.299,677.8206,509.7881,262.4178,329.2797,760.6407,NA,266.4453,626.5707,NA,500.7157,NA,407.3231,NA,883.6195,324.0741,NA,2019,11,"fluxa"
"m3",NA,2019-12-04,NA,1575.47,512.3856,386.6556,182.5867,226.1523,533.7054,NA,185.7597,464.7762,NA,346.0932,NA,289.4147,NA,762.2437,232.6178,NA,2019,12,"fluxa"
"m3",NA,2019-12-11,NA,1625.641,346.9506,263.523,102.7556,123.0249,306.77,NA,105.0741,302.9816,NA,191.4708,NA,171.5064,NA,640.8678,141.1615,NA,2019,12,"fluxa"
"m3",NA,2019-12-18,NA,1675.811,181.5156,140.3904,22.92444,19.89755,79.83461,NA,24.38856,141.1871,NA,36.84835,NA,53.598,NA,519.4919,49.70519,NA,2019,12,"fluxa"
"m3",NA,2019-12-25,NA,1619.387,168.0629,169.7714,21.81714,9.070121,71.79569,NA,21.72805,173.026,NA,22.46858,NA,54.1362,NA,488.5258,52.60571,NA,2019,12,"fluxa"
"m3",NA,2020-01-01,NA,1545.197,179.9406,224.5714,33.83048,13.62602,100.2395,NA,32.07171,237.1371,NA,31.46259,NA,74.41549,NA,472.628,71.23238,NA,2020,1,"fluxa"
"m4",NA,2013-06-12,NA,2608.532,1733.148,1393.495,930.6566,270.1832,400.2501,NA,309.0654,457.7309,NA,NA,NA,NA,NA,NA,NA,NA,2013,6,"fluxa"
"m4",NA,2013-06-19,NA,3645.956,2184.11,1723.161,1052.852,253.3999,397.144,NA,287.9,450.451,NA,NA,NA,NA,NA,NA,NA,NA,2013,6,"fluxa"
"m4",NA,2013-06-26,NA,4683.38,2635.072,2052.828,1175.048,236.6166,394.0378,NA,266.7346,443.1711,NA,NA,NA,NA,NA,NA,NA,NA,2013,6,"fluxa"
"m4",NA,2013-07-03,NA,5720.804,3086.034,2382.494,1297.244,219.8333,390.9317,NA,245.5692,435.8912,NA,NA,NA,NA,NA,NA,NA,NA,2013,7,"fluxa"
"m4",NA,2013-07-10,NA,6758.228,3536.996,2712.16,1419.44,203.05,387.8256,NA,224.4039,428.6114,NA,NA,NA,NA,NA,NA,NA,NA,2013,7,"fluxa"
"m4",NA,2013-07-17,NA,5706.079,3166.046,2387.326,1367.445,252.4323,398.4752,NA,264.7463,426.0768,NA,NA,NA,NA,NA,NA,NA,NA,2013,7,"fluxa"
"m4",NA,2013-07-24,NA,4653.931,2795.096,2062.492,1315.45,301.8145,409.1249,NA,305.0888,423.5423,NA,NA,NA,NA,NA,NA,NA,NA,2013,7,"fluxa"
"m4",NA,2013-07-31,NA,3601.783,2424.147,1737.658,1263.455,351.1967,419.7746,NA,345.4313,421.0077,NA,NA,NA,NA,NA,NA,NA,NA,2013,7,"fluxa"
"m4",NA,2013-08-07,NA,2549.635,2053.197,1412.824,1211.459,400.5789,430.4243,NA,385.7738,418.4732,NA,NA,NA,NA,NA,NA,NA,NA,2013,8,"fluxa"
"m4",NA,2013-08-14,NA,2140.815,1774.51,1422.594,1169.017,453.15,806.7203,NA,425.5431,719.2878,NA,NA,NA,NA,NA,NA,NA,NA,2013,8,"fluxa"
"m4",NA,2013-08-21,NA,3340.315,1726.481,2268.871,1150.455,513.6932,2097.132,NA,463.8794,1778.475,NA,NA,NA,NA,NA,NA,NA,NA,2013,8,"fluxa"
"m4",NA,2013-08-28,NA,4539.815,1678.451,3115.148,1131.894,574.2363,3387.544,NA,502.2158,2837.663,NA,NA,NA,NA,NA,NA,NA,NA,2013,8,"fluxa"
"m4",NA,2013-09-04,NA,5739.316,1630.422,3961.426,1113.333,634.7795,4677.956,NA,540.5521,3896.851,NA,NA,NA,NA,NA,NA,NA,NA,2013,9,"fluxa"
"m4",NA,2013-09-11,NA,6938.816,1582.392,4807.703,1094.772,695.3227,5968.368,NA,578.8885,4956.038,NA,NA,NA,NA,NA,NA,NA,NA,2013,9,"fluxa"
"m4",NA,2013-09-18,NA,6152.355,1646.578,4479.044,1240.548,697.6452,4778.088,NA,580.2502,3968.893,NA,NA,NA,NA,NA,NA,NA,NA,2013,9,"fluxa"
"m4",NA,2013-09-25,NA,5034.901,1729.466,3954.562,1413.714,690.2643,3174.36,NA,575.4494,2640.693,NA,NA,NA,NA,NA,NA,NA,NA,2013,9,"fluxa"
"m4",NA,2013-10-02,NA,3917.448,1812.354,3430.08,1586.88,682.8835,1570.632,NA,570.6487,1312.492,NA,NA,NA,NA,NA,NA,NA,NA,2013,10,"fluxa"
"m4",NA,2013-10-09,NA,3892.504,1866.078,3428.173,1645.523,653.6125,1462.877,NA,553.0924,1234.356,NA,NA,NA,NA,NA,NA,NA,NA,2013,10,"fluxa"
"m4",NA,2013-10-16,NA,3867.561,1919.801,3426.265,1704.165,624.3416,1355.122,NA,535.536,1156.22,NA,NA,NA,NA,NA,NA,NA,NA,2013,10,"fluxa"
"m4",NA,2013-10-23,NA,3842.618,1973.525,3424.358,1762.808,595.0707,1247.367,NA,517.9797,1078.084,NA,NA,NA,NA,NA,NA,NA,NA,2013,10,"fluxa"
"m4",NA,2013-10-30,NA,3817.675,2027.249,3422.45,1821.45,565.7997,1139.612,NA,500.4234,999.9482,NA,NA,NA,NA,NA,NA,NA,NA,2013,10,"fluxa"
"m4",NA,2013-11-06,NA,3792.732,2080.973,3420.543,1880.092,536.5288,1031.857,NA,482.867,921.8123,NA,NA,NA,NA,NA,NA,NA,NA,2013,11,"fluxa"
"m4",NA,2013-11-13,NA,3767.789,2134.696,3418.635,1938.735,507.2578,924.102,NA,465.3107,843.6763,NA,NA,NA,NA,NA,NA,NA,NA,2013,11,"fluxa"
"m4",NA,2013-11-20,NA,3737.495,2184.082,3392.017,1981.301,472.7557,814.1175,11824.82,443.4333,763.3927,11143.53,NA,NA,NA,NA,NA,NA,NA,2013,11,"fluxa"
"m4",NA,2013-11-27,NA,3675.095,2207.44,3217.139,1927.407,406.8664,690.7554,12424.57,395.6293,670.2229,12411.87,NA,NA,NA,NA,NA,NA,NA,2013,11,"fluxa"
"m4",NA,2013-12-04,NA,3612.695,2230.799,3042.261,1873.513,340.977,567.3934,13024.32,347.8253,577.0532,13680.2,NA,NA,NA,NA,NA,NA,NA,2013,12,"fluxa"
"m4",NA,2013-12-11,NA,3550.296,2254.157,2867.383,1819.619,275.0876,444.0313,13624.07,300.0213,483.8834,14948.54,NA,NA,NA,NA,NA,NA,NA,2013,12,"fluxa"
"m4",NA,2013-12-18,NA,3346.174,2015.808,2773.296,1635.264,244.7045,440.2304,12547.04,285.3494,563.4729,14546.03,NA,NA,NA,NA,NA,NA,NA,2013,12,"fluxa"
"m4",NA,2013-12-25,NA,3118.432,1733.842,2692.674,1429.166,220.2391,456.3562,11190.55,276.1996,671.8555,13865.05,NA,NA,NA,NA,NA,NA,NA,2013,12,"fluxa"
"m4",NA,2014-01-01,NA,2890.69,1451.876,2612.052,1223.068,195.7737,472.4821,9834.058,267.0497,780.2382,13184.06,NA,NA,NA,NA,NA,NA,NA,2014,1,"fluxa"
"m4",NA,2014-01-08,NA,2662.948,1169.91,2531.43,1016.97,171.3083,488.608,8477.568,257.8999,888.6209,12503.08,NA,NA,NA,NA,NA,NA,NA,2014,1,"fluxa"
"m4",NA,2014-01-15,NA,2435.206,887.9433,2450.809,810.8713,146.8428,504.7339,7121.078,248.75,997.0035,11822.09,NA,NA,NA,NA,NA,NA,NA,2014,1,"fluxa"
"m4",NA,2014-01-22,NA,2207.464,605.9771,2370.187,604.773,122.3774,520.8598,5764.587,239.6001,1105.386,11141.11,NA,NA,NA,NA,NA,NA,NA,2014,1,"fluxa"
"m4",NA,2014-01-29,NA,2021.024,392.5476,2273.883,442.4194,108.3042,575.3233,4577.774,237.3453,1253.303,10141.1,NA,NA,NA,NA,NA,NA,NA,2014,1,"fluxa"
"m4",NA,2014-02-05,NA,1937.839,350.4599,2138.372,389.4271,120.2117,725.6308,3815.151,252.3282,1500.057,8343.532,NA,NA,NA,NA,NA,NA,NA,2014,2,"fluxa"
"m4",NA,2014-02-12,NA,1854.654,308.3722,2002.861,336.4348,132.1191,875.9384,3052.528,267.311,1746.811,6545.964,NA,NA,NA,NA,NA,NA,NA,2014,2,"fluxa"
"m4",NA,2014-02-19,NA,1771.469,266.2844,1867.35,283.4426,144.0265,1026.246,2289.905,282.2938,1993.565,4748.397,NA,NA,NA,NA,NA,NA,NA,2014,2,"fluxa"
"m4",NA,2014-02-26,NA,1688.284,224.1967,1731.839,230.4503,155.934,1176.554,1527.282,297.2767,2240.319,2950.829,NA,NA,NA,NA,NA,NA,NA,2014,2,"fluxa"
"m4",NA,2014-03-05,NA,1698.572,297.6125,1691.929,290.0178,156.9203,1046.24,1226.141,295.0084,1977.086,2318.036,NA,NA,NA,NA,NA,NA,NA,2014,3,"fluxa"
"m4",NA,2014-03-12,NA,1724.439,390.2788,1667.953,368.3452,156.0865,869.1555,1001.913,289.865,1628.855,1879.371,NA,NA,NA,NA,NA,NA,NA,2014,3,"fluxa"
"m4",NA,2014-03-19,NA,1750.306,482.9452,1643.976,446.6726,155.2528,692.0714,777.6846,284.7216,1280.624,1440.707,NA,NA,NA,NA,NA,NA,NA,2014,3,"fluxa"
"m4",NA,2014-03-26,NA,1776.173,575.6115,1620,525,154.419,514.9872,553.4566,279.5781,932.393,1002.042,NA,NA,NA,NA,NA,NA,NA,2014,3,"fluxa"
"m4",NA,2014-04-02,NA,1690.162,572.1711,1466.531,492.2014,171.9637,545.8156,585.0912,291.4179,931.8201,999.261,NA,NA,NA,NA,NA,NA,NA,2014,4,"fluxa"
"m4",NA,2014-04-09,NA,1604.151,568.7307,1313.062,459.4028,189.5084,576.644,616.7259,303.2577,931.2471,996.4797,NA,NA,NA,NA,NA,NA,NA,2014,4,"fluxa"
"m4",NA,2014-04-16,NA,1518.14,565.2902,1159.593,426.6041,207.0531,607.4724,648.3606,315.0975,930.6741,993.6983,NA,NA,NA,NA,NA,NA,NA,2014,4,"fluxa"
"m4",NA,2014-04-23,NA,1432.129,561.8498,1006.124,393.8055,224.5978,638.3008,679.9953,326.9373,930.1012,990.9169,NA,NA,NA,NA,NA,NA,NA,2014,4,"fluxa"
"m4",NA,2014-04-30,NA,1426.42,612.7896,959.7855,407.9709,232.8661,607.4873,680.5741,329.7548,866.5461,985.3195,NA,NA,NA,NA,NA,NA,NA,2014,4,"fluxa"
"m4",NA,2014-05-07,NA,1434.095,672.7927,931.3018,429.9636,239.5883,566.4002,675.9768,331.0686,792.4939,979.2526,NA,NA,NA,NA,NA,NA,NA,2014,5,"fluxa"
"m4",NA,2014-05-14,NA,1441.77,732.7958,902.8182,451.9564,246.3105,525.3131,671.3796,332.3823,718.4418,973.1857,NA,NA,NA,NA,NA,NA,NA,2014,5,"fluxa"
"m4",NA,2014-05-21,NA,1449.445,792.799,874.3345,473.9491,253.0327,484.226,666.7824,333.6961,644.3897,967.1189,NA,NA,NA,NA,NA,NA,NA,2014,5,"fluxa"
"m4",NA,2014-05-28,1.528148,1476.449,864.7776,848.28,495.3422,259.1953,447.0076,662.1851,333.1152,575.0675,961.052,NA,NA,NA,NA,NA,NA,NA,2014,5,"fluxa"
"m4",NA,2014-06-04,1.515185,1619.428,1008.609,836.8,513.1378,262.0002,433.0012,657.5879,321.1663,534.1248,954.9852,NA,NA,NA,NA,NA,NA,NA,2014,6,"fluxa"
"m4",NA,2014-06-11,1.502222,1762.407,1152.441,825.32,530.9333,264.8051,418.9948,652.9907,309.2174,493.1822,948.9183,NA,NA,NA,NA,NA,NA,NA,2014,6,"fluxa"
"m4",NA,2014-06-18,1.489259,1905.386,1296.273,813.84,548.7289,267.6101,404.9885,648.3934,297.2686,452.2396,942.8515,NA,NA,NA,NA,NA,NA,NA,2014,6,"fluxa"
"m4",NA,2014-06-25,1.479286,2042.52,1416.631,839.2143,581.3771,274.0903,405.3399,643.7962,293.5694,434.1527,936.7846,NA,NA,NA,NA,NA,NA,NA,2014,6,"fluxa"
"m4",NA,2014-07-02,1.476786,2165.043,1478.304,956.7243,651.1571,289.7588,441.5857,639.1989,310.4944,473.2051,930.7178,NA,NA,NA,NA,NA,NA,NA,2014,7,"fluxa"
"m4",NA,2014-07-09,1.474286,2287.566,1539.976,1074.234,720.9371,305.4273,477.8316,634.6017,327.4194,512.2576,924.6509,NA,NA,NA,NA,NA,NA,NA,2014,7,"fluxa"
"m4",NA,2014-07-16,1.471786,2410.089,1601.649,1191.744,790.7171,321.0958,514.0774,630.0045,344.3444,551.3101,918.5841,NA,NA,NA,NA,NA,NA,NA,2014,7,"fluxa"
"m4",NA,2014-07-23,1.47069,2449.515,1665.814,1228.469,826.4607,327.1169,523.047,625.4072,349.7055,559.7018,912.5172,NA,NA,NA,NA,NA,NA,NA,2014,7,"fluxa"
"m4",NA,2014-07-30,1.473103,2281.199,1736.211,1063.23,777.1131,309.0193,463.8258,620.81,326.1571,491.4417,906.4504,NA,NA,NA,NA,NA,NA,NA,2014,7,"fluxa"
"m4",NA,2014-08-06,1.475517,2112.882,1806.607,897.9917,727.7655,290.9218,404.6046,616.2128,302.6086,423.1816,900.3835,NA,NA,NA,NA,NA,NA,NA,2014,8,"fluxa"
"m4",NA,2014-08-13,1.477931,1944.565,1877.004,732.7531,678.4179,272.8243,345.3834,611.6155,279.0602,354.9215,894.3167,NA,NA,NA,NA,NA,NA,NA,2014,8,"fluxa"
"m4",NA,2014-08-20,1.480345,1854.811,1929.707,651.5586,655.1986,261.3103,310.5912,607.0183,263.2357,313.1635,888.2498,NA,NA,NA,NA,NA,NA,NA,2014,8,"fluxa"
"m4",NA,2014-08-27,1.482759,2236.435,1876.248,1074.629,788.749,289.298,422.3734,602.4211,293.7545,430.418,882.1829,NA,NA,NA,NA,NA,NA,NA,2014,8,"fluxa"
"m4",NA,2014-09-03,1.485172,2618.059,1822.789,1497.699,922.2993,317.2857,534.1556,597.8238,324.2734,547.6726,876.1161,NA,NA,NA,NA,NA,NA,NA,2014,9,"fluxa"
"m4",NA,2014-09-10,1.487586,2999.683,1769.33,1920.77,1055.85,345.2734,645.9378,593.2266,354.7923,664.9272,870.0492,NA,NA,NA,NA,NA,NA,NA,2014,9,"fluxa"
"m4",NA,2014-09-17,1.49,3381.307,1715.871,2343.84,1189.4,373.261,757.7199,588.6294,385.3112,782.1817,863.9824,NA,NA,NA,NA,NA,NA,NA,2014,9,"fluxa"
"m4",NA,2014-09-24,1.48125,2835.115,1750.487,1658.843,955.5417,305.6919,549.3135,584.0321,310.1609,560.1041,857.9155,NA,NA,NA,NA,NA,NA,NA,2014,9,"fluxa"
"m4",NA,2014-10-01,1.4725,2288.924,1785.104,973.8467,721.6833,238.1227,340.9071,579.4349,235.0106,338.0265,851.8487,NA,NA,NA,NA,NA,NA,NA,2014,10,"fluxa"
"m4",NA,2014-10-08,NA,2080.274,1721.563,817.7971,668.029,202.4558,265.5144,574.8377,206.6011,277.032,845.7818,NA,NA,NA,NA,NA,NA,NA,2014,10,"fluxa"
"m4",NA,2014-10-15,NA,2006.64,1618.759,873.3264,686.4562,179.5498,243.327,570.2404,196.888,280.4708,839.715,NA,NA,NA,NA,NA,NA,NA,2014,10,"fluxa"
"m4",NA,2014-10-22,NA,1933.006,1515.956,928.8557,704.8835,156.6438,221.1397,565.6432,187.1748,283.9097,833.6481,NA,NA,NA,NA,NA,NA,NA,2014,10,"fluxa"
"m4",NA,2014-10-29,NA,1859.372,1413.152,984.3849,723.3107,133.7378,198.9523,561.046,177.4616,287.3485,827.5813,NA,NA,NA,NA,NA,NA,NA,2014,10,"fluxa"
"m4",NA,2014-11-05,NA,1785.738,1310.348,1039.914,741.738,110.8318,176.765,556.4487,167.7484,290.7873,821.5144,NA,NA,NA,NA,NA,NA,NA,2014,11,"fluxa"
"m4",NA,2014-11-12,NA,1712.105,1207.545,1095.443,760.1652,87.92584,154.5776,551.8515,158.0353,294.2262,815.4476,NA,NA,NA,NA,NA,NA,NA,2014,11,"fluxa"
"m4",NA,2014-11-19,NA,1700.939,1153.99,1164.77,790.301,72.25253,139.8872,547.2543,152.3706,297.6585,809.3807,NA,NA,NA,NA,NA,NA,NA,2014,11,"fluxa"
"m4",NA,2014-11-26,NA,2064.579,1395.93,1316.876,890.6876,99.97527,170.1783,542.657,170.9968,301.0522,803.3139,NA,NA,NA,NA,NA,NA,NA,2014,11,"fluxa"
"m4",NA,2014-12-03,NA,2428.219,1637.869,1468.983,991.0743,127.698,200.4694,538.0598,189.6231,304.4458,797.247,NA,NA,NA,NA,NA,NA,NA,2014,12,"fluxa"
"m4",NA,2014-12-10,NA,2723.952,1829.683,1583.461,1064.129,148.5214,222.3059,533.4626,202.778,303.7621,791.1801,NA,NA,NA,NA,NA,NA,NA,2014,12,"fluxa"
"m4",NA,2014-12-17,NA,2612.241,1720.743,1472.169,973.1911,127.9487,193.4141,528.8653,183.1047,278.6141,785.1133,NA,NA,NA,NA,NA,NA,NA,2014,12,"fluxa"
"m4",NA,2014-12-24,NA,2500.53,1611.804,1360.877,882.2533,107.3761,164.5223,524.2681,163.4315,253.4662,779.0464,NA,NA,NA,NA,NA,NA,NA,2014,12,"fluxa"
"m4",NA,2014-12-31,NA,2388.818,1502.864,1249.584,791.3156,86.80339,135.6305,519.6708,143.7583,228.3182,772.9796,NA,NA,NA,NA,NA,NA,NA,2014,12,"fluxa"
"m4",NA,2015-01-07,NA,2277.107,1393.924,1138.292,700.3778,66.23072,106.7387,515.0736,124.0851,203.1702,766.9127,NA,NA,NA,NA,NA,NA,NA,2015,1,"fluxa"
"m4",NA,2015-01-14,NA,2165.396,1284.984,1027,609.44,45.65804,77.84696,510.4764,104.4119,178.0222,760.8459,NA,NA,NA,NA,NA,NA,NA,2015,1,"fluxa"
"m4",NA,2015-01-21,NA,2226.265,1121.96,1055.869,532.1214,44.79065,100.4827,505.8791,103.0937,232.5011,754.779,NA,NA,NA,NA,NA,NA,NA,2015,1,"fluxa"
"m4",NA,2015-01-28,NA,2287.134,958.9367,1084.738,454.8028,43.92327,123.1184,501.2819,101.7756,286.9799,748.7122,NA,NA,NA,NA,NA,NA,NA,2015,1,"fluxa"
"m4",NA,2015-02-04,NA,2348.004,795.9129,1113.607,377.4841,43.05588,145.7541,496.6847,100.4575,341.4587,742.6453,NA,NA,NA,NA,NA,NA,NA,2015,2,"fluxa"
